chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
6624083,1,700538,13697,2002-03-27,Dystopian|Graphic Novel|Science Fiction|Literary Fiction
1168639,2,700538,13697,2002-04-18,Historical Fiction|Horror|Science Fiction
4350135,3,700538,13697,2002-05-02,Science Fiction
4029449,4,700538,13697,2002-05-08,Science Fiction|Literary Fiction|Paranormal
8232520,1,725637,75239,1996-01-18,Historical Fiction|Graphic Novel|Thriller
4073926,2,725637,75239,1996-02-11,Historical Fiction|Crime
9890137,1,513224,17665,2010-07-03,Literary Fiction|Thriller
3650463,1,663244,74282,2003-10-24,Historical Fiction
3533111,2,663244,74282,2003-11-12,Historical Fiction
5247089,3,663244,74282,2003-11-25,Historical Fiction|Paranormal|Science Fiction|Crime
3028348,1,674122,73273,1996-09-16,Humor|Thriller
9985124,1,189261,73483,2002-11-25,Thriller|Historical Fiction|Humor|Mystery
5660031,2,189261,73483,2002-12-13,Humor|Adventure|Young Adult
4014875,1,419491,31567,2012-06-05,Historical Fiction|Science Fiction|Thriller|Graphic Novel
4687279,2,419491,31567,2012-06-20,Literary Fiction|Historical Fiction|Mystery|Thriller
6048265,3,419491,31567,2012-08-02,Thriller
6209607,4,419491,31567,2012-08-19,Historical Fiction|Dystopian|Thriller
5811600,5,419491,31567,2012-07-11,Paranormal|Crime|Thriller
7873490,6,419491,31567,2012-10-23,Thriller
9089117,7,419491,31567,2012-08-22,Literary Fiction|Science Fiction|Thriller
6285718,8,419491,31567,2012-11-20,Thriller|Crime
8472335,9,419491,31567,2012-09-09,Historical Fiction|Dystopian|Romance|Thriller
4533160,10,419491,31567,2013-02-12,Thriller|Crime|Science Fiction|Horror
6506022,11,419491,31567,2012-10-03,Thriller|Graphic Novel
2889509,12,419491,31567,2012-08-21,Thriller|Mystery
6558761,13,419491,31567,2013-05-19,Humor|Horror|Thriller
8894416,14,419491,31567,2013-04-26,Adventure|Thriller|Young Adult|Dystopian
8552071,15,419491,31567,2012-10-09,Science Fiction|Thriller
5445106,16,419491,31567,2013-08-29,Science Fiction|Thriller|Literary Fiction|Horror
9037756,17,419491,31567,2013-05-23,Humor|Thriller|Dystopian|Crime
8046464,18,419491,31567,2013-10-28,Thriller
7247479,19,419491,31567,2013-10-04,Thriller
3536494,20,419491,31567,2013-05-13,Thriller
3397743,1,320256,52917,2019-08-24,Thriller|Crime|Adventure
9492524,2,320256,52917,2019-09-08,Crime
9693310,3,320256,52917,2019-09-23,Mystery|Crime
7119479,4,320256,52917,2019-10-05,Crime|Humor|Paranormal|Dystopian
2559464,5,320256,52917,2019-09-29,Crime
7586603,6,320256,52917,2019-11-22,Romance|Paranormal|Crime
3562245,1,884645,89635,2018-11-23,Crime|Humor
5157030,1,877446,92502,2001-09-25,Horror|Thriller
1115038,2,877446,92502,2001-10-25,Dystopian|Young Adult|Thriller|Literary Fiction
2510675,3,877446,92502,2001-11-02,Thriller
3061264,4,877446,92502,2001-11-03,Historical Fiction|Thriller
1722138,5,877446,92502,2001-11-12,Young Adult|Thriller
6827879,6,877446,92502,2002-01-03,Thriller
8292594,7,877446,92502,2002-03-24,Fantasy|Thriller|Mystery
1426095,8,877446,92502,2002-04-23,Horror|Thriller
3463158,9,877446,92502,2002-05-23,Science Fiction|Crime|Thriller
8200095,1,861200,62855,2012-03-12,Fantasy|Romance
3736344,2,861200,62855,2012-03-24,Fantasy
1790768,3,861200,62855,2012-04-11,Science Fiction|Fantasy|Paranormal
8504604,4,861200,62855,2012-05-17,Fantasy
5630660,5,861200,62855,2012-05-03,Fantasy|Mystery|Adventure
8115529,6,861200,62855,2012-07-20,Fantasy
4927119,7,861200,62855,2012-07-04,Fantasy|Horror|Crime|Adventure
5785668,8,861200,62855,2012-07-02,Fantasy
6819397,9,861200,62855,2012-09-20,Fantasy
8190205,10,861200,62855,2012-07-25,Crime|Young Adult|Fantasy|Paranormal
1790442,11,861200,62855,2012-06-20,Paranormal|Science Fiction|Young Adult|Fantasy
2068445,12,861200,62855,2012-10-18,Dystopian|Humor|Literary Fiction|Fantasy
2945658,13,861200,62855,2012-11-07,Humor|Thriller|Fantasy
6182470,14,861200,62855,2012-07-20,Fantasy|Literary Fiction|Thriller|Adventure
4246269,1,460554,21108,2008-07-15,Science Fiction|Graphic Novel
4327708,2,460554,21108,2008-07-26,Fantasy|Graphic Novel|Dystopian|Crime
3279393,1,322022,91006,2009-02-27,Thriller|Dystopian
3368277,2,322022,91006,2009-03-11,Dystopian|Historical Fiction
8288428,3,322022,91006,2009-04-08,Dystopian|Horror
2305803,4,322022,91006,2009-04-07,Dystopian|Literary Fiction|Historical Fiction
9007659,5,322022,91006,2009-04-20,Dystopian|Young Adult
9195772,1,532699,28776,2013-09-21,Literary Fiction|Adventure|Graphic Novel
7780601,2,532699,28776,2013-10-16,Literary Fiction|Historical Fiction|Thriller|Adventure
8595800,3,532699,28776,2013-10-07,Fantasy|Humor|Adventure
9223770,4,532699,28776,2013-12-20,Romance|Adventure|Graphic Novel|Young Adult
7186515,5,532699,28776,2014-01-03,Science Fiction|Crime|Adventure
7705202,1,777308,97207,2000-03-18,Literary Fiction|Young Adult|Humor
2676130,2,777308,97207,2000-03-25,Mystery|Young Adult
4419655,1,992819,44100,2004-05-18,Young Adult
4282314,2,992819,44100,2004-05-28,Young Adult
3398592,3,992819,44100,2004-06-19,Young Adult|Humor
1685150,4,992819,44100,2004-06-23,Young Adult
2083068,5,992819,44100,2004-07-05,Romance|Young Adult|Humor
8116369,6,992819,44100,2004-08-26,Young Adult
2267862,7,992819,44100,2004-10-03,Dystopian|Young Adult
4848535,8,992819,44100,2004-12-07,Young Adult|Historical Fiction
8809075,1,637450,36309,2009-12-28,Adventure|Thriller|Historical Fiction
1380359,2,637450,36309,2010-01-21,Literary Fiction|Adventure
5069584,1,249375,23751,1993-08-15,Dystopian
7844548,2,249375,23751,1993-08-29,Dystopian|Young Adult
3640164,3,249375,23751,1993-09-06,Literary Fiction|Dystopian
3572068,1,268772,88966,2015-11-06,Thriller
2269932,2,268772,88966,2015-11-26,Crime|Thriller
2697049,3,268772,88966,2015-12-04,Literary Fiction|Thriller|Historical Fiction|Paranormal
5783417,4,268772,88966,2016-01-05,Thriller|Adventure|Crime
7835580,5,268772,88966,2016-02-14,Young Adult|Thriller
2210091,6,268772,88966,2016-02-29,Crime|Thriller
8557868,1,292930,61897,2005-07-08,Adventure|Fantasy
7009263,1,331512,12389,1999-08-29,Mystery|Graphic Novel
5872931,2,331512,12389,1999-09-15,Graphic Novel|Dystopian
8303740,3,331512,12389,1999-10-10,Science Fiction|Young Adult|Horror|Graphic Novel
8174817,4,331512,12389,1999-10-10,Dystopian|Graphic Novel|Adventure
2060257,5,331512,12389,1999-12-15,Crime|Graphic Novel
1330002,6,331512,12389,1999-11-17,Romance|Graphic Novel|Science Fiction
8692923,7,331512,12389,2000-01-14,Graphic Novel|Crime
7504380,8,331512,12389,1999-12-05,Graphic Novel
2257598,9,331512,12389,2000-04-09,Humor|Graphic Novel|Fantasy
4571554,1,746850,62296,1995-04-08,Science Fiction|Horror
3337503,2,746850,62296,1995-04-26,Science Fiction
6203181,3,746850,62296,1995-06-01,Science Fiction
1478199,4,746850,62296,1995-05-11,Science Fiction|Thriller
6581066,5,746850,62296,1995-07-09,Horror|Paranormal|Science Fiction
5895900,6,746850,62296,1995-07-17,Humor|Science Fiction|Fantasy
8301745,7,746850,62296,1995-06-07,Historical Fiction|Science Fiction|Horror
4547928,8,746850,62296,1995-07-22,Historical Fiction|Science Fiction
2281998,9,746850,62296,1995-08-22,Science Fiction
8930451,1,975297,70375,2003-07-09,Graphic Novel|Humor
1752658,2,975297,70375,2003-07-22,Humor|Young Adult
8535406,1,365018,59823,1997-12-03,Horror|Crime
7506031,2,365018,59823,1998-01-02,Fantasy|Crime
3273702,3,365018,59823,1997-12-31,Fantasy|Crime|Graphic Novel|Romance
2030132,1,303765,44365,2003-06-02,Dystopian|Science Fiction
3163705,1,220190,56168,2004-06-02,Romance|Science Fiction
6471760,2,220190,56168,2004-06-19,Science Fiction
4880396,1,290167,24943,2020-10-16,Horror
4202236,2,290167,24943,2020-10-24,Adventure|Horror|Paranormal|Thriller
3662068,3,290167,24943,2020-11-19,Historical Fiction|Fantasy|Horror
3647681,4,290167,24943,2020-11-27,Crime|Paranormal|Horror
4672890,5,290167,24943,2020-12-03,Horror
6035558,6,290167,24943,2021-01-04,Young Adult|Horror|Science Fiction|Fantasy
8590072,1,803571,53406,2004-06-01,Dystopian
1891902,2,803571,53406,2004-07-01,Dystopian|Young Adult|Historical Fiction
7411035,3,803571,53406,2004-07-01,Historical Fiction|Dystopian|Adventure
7912407,4,803571,53406,2004-08-12,Historical Fiction|Science Fiction|Dystopian
4681955,5,803571,53406,2004-09-05,Humor|Dystopian|Horror|Romance
6530787,6,803571,53406,2004-09-29,Thriller|Dystopian|Paranormal|Mystery
7139299,1,938504,42321,1993-08-10,Mystery|Dystopian
1425213,2,938504,42321,1993-08-25,Thriller|Mystery|Humor
5513491,1,694849,46239,2017-06-08,Mystery|Fantasy|Crime
5893544,2,694849,46239,2017-06-26,Literary Fiction|Dystopian|Fantasy|Adventure
1918421,3,694849,46239,2017-06-26,Literary Fiction|Fantasy
3512741,4,694849,46239,2017-07-05,Fantasy
5924278,1,993650,78879,2014-11-15,Mystery|Humor|Thriller
7626500,2,993650,78879,2014-11-28,Thriller|Romance|Mystery
6910593,1,157030,61879,1998-12-27,Dystopian|Romance
4521483,2,157030,61879,1999-01-06,Dystopian
3451538,1,992744,81058,2019-03-20,Horror
6632568,2,992744,81058,2019-04-11,Historical Fiction|Graphic Novel|Adventure|Horror
6452514,3,992744,81058,2019-05-07,Horror
9008535,4,992744,81058,2019-05-04,Historical Fiction|Horror
9030684,5,992744,81058,2019-06-20,Young Adult|Horror|Thriller
9973785,6,992744,81058,2019-06-13,Horror
5657380,7,992744,81058,2019-07-06,Horror|Young Adult|Thriller
7200681,8,992744,81058,2019-07-10,Paranormal|Horror|Science Fiction
1415561,9,992744,81058,2019-08-11,Crime|Horror|Fantasy
7424612,1,887524,21629,1993-06-16,Fantasy|Graphic Novel
9295907,2,887524,21629,1993-07-16,Graphic Novel
1531741,3,887524,21629,1993-07-18,Graphic Novel|Crime|Romance
2466984,4,887524,21629,1993-08-03,Graphic Novel
6124321,5,887524,21629,1993-09-28,Mystery|Adventure|Graphic Novel|Paranormal
4140836,6,887524,21629,1993-08-30,Humor|Dystopian|Literary Fiction|Graphic Novel
1370603,7,887524,21629,1993-09-14,Graphic Novel|Humor
2580551,8,887524,21629,1993-10-27,Graphic Novel|Crime|Dystopian
1603696,9,887524,21629,1994-01-10,Graphic Novel
1455558,10,887524,21629,1993-10-20,Graphic Novel
4079469,1,675512,94109,1995-08-25,Historical Fiction|Dystopian
9865013,1,583671,62260,2010-03-15,Paranormal|Romance|Horror|Humor
5674181,2,583671,62260,2010-03-24,Graphic Novel|Young Adult|Romance
6818862,1,775990,39563,2006-03-30,Humor|Thriller
4346699,2,775990,39563,2006-04-25,Thriller|Dystopian
2843901,3,775990,39563,2006-05-07,Thriller|Fantasy
1148459,4,775990,39563,2006-05-02,Thriller
8521102,1,676365,75771,1993-10-01,Dystopian|Thriller|Literary Fiction
5468585,2,676365,75771,1993-10-09,Dystopian
7541574,3,676365,75771,1993-11-02,Dystopian|Young Adult|Fantasy|Historical Fiction
5682388,4,676365,75771,1993-10-28,Historical Fiction|Dystopian
6604919,5,676365,75771,1994-01-17,Dystopian
7086357,1,176697,84967,2017-12-21,Adventure|Fantasy|Thriller
8713713,2,176697,84967,2018-01-20,Romance|Horror|Adventure|Dystopian
8804231,3,176697,84967,2018-01-30,Paranormal|Fantasy|Mystery|Adventure
1120251,4,176697,84967,2018-01-20,Horror|Thriller|Dystopian|Adventure
5899705,5,176697,84967,2018-02-03,Adventure
5061522,6,176697,84967,2018-03-21,Adventure
4605244,1,404771,59774,2000-08-08,Paranormal|Young Adult
5338564,2,404771,59774,2000-08-22,Mystery|Young Adult|Fantasy
8625106,1,804313,39820,2013-03-25,Horror|Science Fiction|Historical Fiction|Crime
6660974,2,804313,39820,2013-04-16,Science Fiction|Literary Fiction|Historical Fiction
9257826,3,804313,39820,2013-05-22,Historical Fiction|Young Adult
7812452,4,804313,39820,2013-05-30,Historical Fiction|Graphic Novel|Young Adult
4048023,5,804313,39820,2013-07-23,Historical Fiction
6351317,6,804313,39820,2013-08-02,Romance|Historical Fiction
5209338,7,804313,39820,2013-09-21,Science Fiction|Historical Fiction
1995403,8,804313,39820,2013-10-07,Dystopian|Young Adult|Historical Fiction
5012837,9,804313,39820,2013-10-19,Dystopian|Historical Fiction|Science Fiction
3553879,10,804313,39820,2013-07-02,Historical Fiction|Young Adult
5097065,11,804313,39820,2013-07-23,Historical Fiction|Humor
3715336,12,804313,39820,2013-11-22,Romance|Historical Fiction|Graphic Novel|Dystopian
4732787,13,804313,39820,2013-08-28,Historical Fiction
6226815,14,804313,39820,2013-07-20,Adventure|Young Adult|Historical Fiction
2533951,15,804313,39820,2014-02-24,Historical Fiction|Adventure|Science Fiction
6214059,16,804313,39820,2013-09-06,Fantasy|Historical Fiction
2587062,1,170634,65923,2002-06-27,Fantasy|Romance|Horror|Graphic Novel
2906904,2,170634,65923,2002-07-13,Historical Fiction|Fantasy|Paranormal|Dystopian
6862625,3,170634,65923,2002-08-04,Fantasy
5557413,4,170634,65923,2002-09-07,Young Adult|Fantasy
6084343,5,170634,65923,2002-07-29,Fantasy|Mystery|Historical Fiction
1686588,6,170634,65923,2002-09-20,Fantasy|Romance
6175595,1,362865,38551,2005-01-01,Fantasy
3684175,2,362865,38551,2005-01-29,Graphic Novel|Fantasy|Science Fiction
7492682,1,202972,55353,2013-02-25,Young Adult
3396953,2,202972,55353,2013-03-04,Romance|Young Adult
7804007,3,202972,55353,2013-03-27,Horror|Literary Fiction|Young Adult|Dystopian
8841560,1,307007,33416,2019-05-26,Science Fiction
9160057,2,307007,33416,2019-06-19,Science Fiction|Young Adult|Graphic Novel|Paranormal
7074262,3,307007,33416,2019-07-13,Science Fiction
1474109,4,307007,33416,2019-07-28,Science Fiction|Thriller|Fantasy
6179363,5,307007,33416,2019-07-21,Science Fiction|Adventure
6498242,6,307007,33416,2019-10-03,Paranormal|Fantasy|Science Fiction
7777883,1,860835,69929,2002-01-23,Science Fiction|Fantasy|Mystery|Historical Fiction
5890399,2,860835,69929,2002-01-30,Science Fiction|Romance
6676656,1,708798,60965,1998-06-05,Crime|Science Fiction|Mystery
2467145,2,708798,60965,1998-06-14,Historical Fiction|Mystery|Literary Fiction|Young Adult
5860335,3,708798,60965,1998-07-05,Mystery
6741087,4,708798,60965,1998-07-14,Young Adult|Horror|Mystery|Science Fiction
5900786,5,708798,60965,1998-07-19,Mystery
5851144,6,708798,60965,1998-07-25,Humor|Literary Fiction|Dystopian|Mystery
2125152,7,708798,60965,1998-08-04,Mystery|Science Fiction
2417797,1,610856,51426,2006-04-05,Historical Fiction
9340067,2,610856,51426,2006-05-02,Historical Fiction
2522098,3,610856,51426,2006-05-07,Dystopian|Horror|Historical Fiction
7824251,1,446922,25806,1998-11-23,Mystery|Historical Fiction|Literary Fiction|Science Fiction
2377743,2,446922,25806,1998-12-09,Historical Fiction|Romance|Graphic Novel
5117165,3,446922,25806,1998-12-17,Graphic Novel|Horror|Science Fiction|Historical Fiction
2489007,4,446922,25806,1999-01-01,Historical Fiction
6627200,1,474486,27790,2014-08-01,Science Fiction|Young Adult|Literary Fiction
2747275,2,474486,27790,2014-08-13,Adventure|Science Fiction|Historical Fiction
7977820,1,234443,12187,1994-04-24,Humor|Graphic Novel
7885009,2,234443,12187,1994-05-23,Humor|Science Fiction
1353638,3,234443,12187,1994-06-23,Young Adult|Humor
7852331,4,234443,12187,1994-05-24,Humor
5470496,1,803904,80686,2018-08-18,Science Fiction|Romance|Dystopian|Humor
2531729,2,803904,80686,2018-09-08,Humor|Mystery|Fantasy
5630068,3,803904,80686,2018-10-03,Humor|Paranormal|Young Adult
1601098,4,803904,80686,2018-10-26,Humor
3268733,5,803904,80686,2018-11-22,Science Fiction|Humor|Graphic Novel
5436967,6,803904,80686,2019-01-15,Humor|Graphic Novel|Science Fiction
6872825,7,803904,80686,2019-01-27,Paranormal|Humor|Adventure|Mystery
1016282,8,803904,80686,2018-12-15,Graphic Novel|Fantasy|Humor|Dystopian
1531884,9,803904,80686,2019-03-14,Young Adult|Humor|Paranormal|Historical Fiction
1197757,10,803904,80686,2019-04-09,Humor
5730621,11,803904,80686,2019-06-04,Graphic Novel|Paranormal|Humor|Romance
2052869,12,803904,80686,2019-05-31,Humor|Mystery|Dystopian|Literary Fiction
5631278,13,803904,80686,2019-07-08,Humor
7350878,1,787313,41439,2014-10-28,Horror|Mystery|Young Adult
7178799,2,787313,41439,2014-11-20,Mystery|Science Fiction
7848109,3,787313,41439,2014-11-17,Thriller|Mystery
9652448,4,787313,41439,2014-12-21,Fantasy|Mystery|Humor|Young Adult
3967731,5,787313,41439,2015-02-17,Science Fiction|Fantasy|Mystery
3600490,6,787313,41439,2015-01-01,Paranormal|Mystery
7807045,7,787313,41439,2015-02-25,Mystery|Historical Fiction|Romance|Adventure
2949156,1,345925,67549,2005-11-19,Science Fiction|Fantasy|Mystery|Crime
7830505,2,345925,67549,2005-12-18,Adventure|Dystopian|Humor|Fantasy
4704322,3,345925,67549,2005-12-29,Fantasy|Paranormal|Adventure
9866806,4,345925,67549,2005-12-31,Fantasy|Horror|Science Fiction
6817689,5,345925,67549,2006-01-18,Fantasy
5750682,6,345925,67549,2006-01-18,Fantasy
8715675,1,204904,94319,2001-08-21,Adventure|Thriller|Humor
9148089,2,204904,94319,2001-09-20,Thriller|Young Adult|Literary Fiction|Fantasy
8826657,3,204904,94319,2001-09-24,Crime|Thriller
9518594,1,398987,75308,2002-08-04,Graphic Novel|Thriller|Adventure|Fantasy
7630940,2,398987,75308,2002-08-30,Adventure|Humor
4646317,1,749609,60604,2014-05-14,Historical Fiction|Crime|Thriller|Paranormal
2466606,2,749609,60604,2014-06-13,Graphic Novel|Crime|Romance|Dystopian
4774129,3,749609,60604,2014-07-09,Thriller|Crime|Fantasy
1392939,4,749609,60604,2014-06-10,Paranormal|Crime|Romance
1075517,5,749609,60604,2014-07-25,Horror|Crime|Historical Fiction|Graphic Novel
7482291,1,173199,92831,2010-09-15,Dystopian
9112421,2,173199,92831,2010-09-28,Dystopian|Thriller
8797864,1,302897,91620,1994-10-02,Adventure
4996370,1,433222,94939,2000-10-21,Romance|Dystopian|Graphic Novel|Adventure
2917581,2,433222,94939,2000-11-05,Thriller|Graphic Novel|Paranormal|Young Adult
9094039,1,609462,12560,2001-09-18,Thriller|Mystery|Historical Fiction|Humor
4701374,2,609462,12560,2001-09-30,Paranormal|Crime|Mystery|Historical Fiction
8101541,3,609462,12560,2001-10-10,Dystopian|Historical Fiction
6839188,1,572536,12482,1991-06-19,Crime|Humor|Horror
6392498,2,572536,12482,1991-07-07,Horror|Mystery|Thriller|Literary Fiction
1927692,3,572536,12482,1991-08-16,Horror
6680478,1,444295,13201,2003-08-20,Thriller
5894067,2,444295,13201,2003-09-15,Thriller
5097885,1,746281,94765,2006-12-20,Dystopian|Fantasy
6262935,2,746281,94765,2007-01-18,Young Adult|Dystopian|Science Fiction
9952945,3,746281,94765,2007-01-11,Young Adult|Dystopian
7390954,4,746281,94765,2007-03-02,Dystopian|Crime|Science Fiction
3590885,1,791454,96595,2020-04-17,Dystopian|Fantasy|Literary Fiction
5534837,2,791454,96595,2020-05-04,Literary Fiction|Fantasy|Dystopian
7495205,3,791454,96595,2020-05-21,Fantasy
1087951,4,791454,96595,2020-07-01,Horror|Fantasy|Crime
4435657,5,791454,96595,2020-08-03,Fantasy
2346970,6,791454,96595,2020-05-22,Adventure|Fantasy|Dystopian
1784405,7,791454,96595,2020-06-28,Historical Fiction|Fantasy|Science Fiction
8998667,1,420523,47606,2014-12-25,Mystery|Horror|Young Adult|Fantasy
8225700,2,420523,47606,2015-01-17,Fantasy|Paranormal|Graphic Novel
5308338,1,827143,23104,2001-03-13,Crime|Horror|Historical Fiction|Science Fiction
7365605,1,712546,32185,1998-09-01,Crime
3434364,2,712546,32185,1998-09-29,Literary Fiction|Crime|Young Adult
4215596,3,712546,32185,1998-10-19,Mystery|Humor|Crime
4584210,4,712546,32185,1998-10-01,Crime
6586946,5,712546,32185,1998-12-30,Dystopian|Crime
6366035,1,259797,25525,2020-07-07,Thriller|Literary Fiction|Historical Fiction|Fantasy
